Id.Latido,Registro,Error,Time,Type,C1_BIC,C2_BIC,RR1,RR2
9098,113,0.130897,7547.367807,1,418.3754,305.4504,371,0
9099,203,0.123955,5108.879476,1,464.10855,395.88898,224,0
9101,230,0.096887,7584.279892,1,504.0786,392.25702,245,11
9102,119,0.069351,1040.446848,1,462.7372,393.71576,477,0
9103,119,0.04858,2629.232718,1,419.23648,397.29013,290,0
9105,221,0.067742,5506.21727,1,367.17166,221.55179,328,0
9106,105,0.048718,8384.730359,1,396.27533,285.1181,271,0
9109,103,0.01464,2050.93553,1,303.5972,362.14197,332,0
9110,213,0.148525,5620.872545,1,587.061,520.2328,225,0
9112,106,0.251691,8117.071444,1,479.18445,244.76082,330,36
9113,122,0.041034,2958.648677,1,418.5339,255.14752,266,7
9115,119,0.020367,4490.626425,1,402.62512,291.97107,318,167
9116,101,0.250833,8825.678158,1,328.13528,194.33286,352,23
9117,116,0.087058,5235.00648,1,485.2998,317.12537,261,4
9120,101,0.111346,8933.726651,1,284.5125,151.58734,349,5
9124,121,0.012921,1194.335688,1,177.98425,333.27792,378,0
9125,105,0.093162,938.632524,1,423.50278,314.9594,238,0
9126,220,0.056527,4834.57774,1,491.81226,243.53894,321,0
9131,105,0.200953,3437.839178,1,555.9907,530.6054,241,237
9132,202,0.024587,7172.67644,1,325.3816,351.64853,313,0
9133,115,0.103754,4412.452906,1,478.69604,295.13232,330,0
9134,123,0.040606,4342.502542,1,390.7277,379.95703,457,0
9136,213,0.021055,2214.34168,1,458.05542,408.42136,202,6
9137,115,0.095261,5585.964528,1,468.86563,285.04297,324,0
9138,100,0.030512,7378.134641,1,285.28406,272.57956,257,10
9140,213,0.048017,9526.947512,1,338.7857,533.34064,196,6
9141,201,0.058404,2504.978622,1,374.79587,361.4563,176,0
9142,223,0.010217,8868.677356,1,390.21405,234.24408,250,8
9143,213,0.040137,2456.883861,1,517.4136,410.90668,197,10
9144,200,0.254942,8257.531948,1,373.35645,205.15416,309,0
9145,222,0.060883,577.819363,1,291.0664,388.89386,299,1
9147,213,0.057037,5191.242214,1,529.7291,433.66006,196,12
9148,233,0.057077,2448.51333,1,511.66052,403.19174,239,0
9149,205,0.122451,8686.720008,1,349.05795,271.64105,248,0
9150,103,0.01827,1257.670378,1,337.55933,321.86395,302,1
9151,100,0.037719,6508.162726,1,325.2147,302.5427,264,0
9153,222,0.114194,9864.089853,1,399.10852,377.04153,160,142
9154,100,0.074945,2681.238172,1,383.3569,357.5292,329,0
9155,113,0.07767,9217.651431,1,310.89587,288.97107,387,11
9156,215,0.022526,8477.630766,1,358.34067,84.77572,176,17
9157,122,0.05381,6325.739756,1,426.4989,273.33176,268,1
9159,234,0.112366,70.867565,1,470.8595,304.12625,244,0
9160,122,0.072997,9575.785519,1,429.23114,282.3871,263,0
9161,203,0.15828,1848.376904,1,519.94434,426.02737,133,142
9162,113,0.165208,5617.341062,1,403.51767,332.87018,358,37
9163,213,0.02977,9938.07052,1,475.4196,447.942,200,0
9164,205,0.100008,320.92602,1,344.9899,246.34682,246,0
9165,234,0.171466,5993.119873,1,519.04553,344.44708,239,0
9166,215,0.022702,2957.469325,1,345.18195,95.060936,190,3
9167,221,0.038611,3839.135397,1,401.95154,170.47304,231,61
9168,212,0.229755,5600.261228,1,297.11362,355.02515,268,0
9170,219,0.057207,2660.680566,1,458.41574,433.1279,298,0
9171,114,0.33612,8782.594785,1,403.64273,359.67834,336,26
9175,202,0.019125,953.126766,1,312.63187,321.7515,436,0
9176,116,0.082394,5487.014183,1,493.6131,245.24095,254,14
9177,215,0.056181,3724.449636,1,369.7613,237.17415,193,6
9178,115,0.09586,1845.836764,1,450.81064,307.7403,357,0
9180,215,0.026604,8211.458679,1,336.81082,149.23299,196,1
9182,208,0.255079,3386.839368,1,244.90477,271.06305,224,7
9183,115,0.076104,147.386225,1,448.6774,302.9185,332,0
9184,210,0.088447,1948.848737,1,433.48987,275.67993,225,21
9188,113,0.046727,8771.3067,1,367.9415,230.87057,363,62
9192,117,0.008671,5957.878738,1,192.95576,257.15045,426,0
9197,233,0.049181,3649.165753,1,464.72327,361.21735,216,0
9198,201,0.018146,6433.629844,1,312.9772,236.07391,289,0
9199,210,0.151392,7812.092852,1,446.03323,312.35544,251,0
9200,209,0.314077,6171.599365,1,371.29816,373.2822,212,23
9201,100,0.021873,9689.452605,1,300.9468,243.66257,283,13
9202,221,0.125405,4504.151003,1,276.69458,302.176,298,0
9205,115,0.086733,6391.199689,1,456.23138,313.60553,398,0
9206,200,0.163998,4693.774721,1,330.18576,179.01602,221,8
9211,231,0.102242,6358.716491,1,450.421,247.48616,613,32
9212,222,0.411269,5000.17644,1,404.61075,375.96072,367,46
9213,121,0.035318,1033.88061,1,289.5038,406.0132,358,6
9214,122,0.074766,4163.951665,1,416.7601,287.80948,260,6
9215,115,0.110625,3485.840312,1,461.29593,282.2653,347,0
9216,228,0.061688,4065.867689,1,294.57855,531.16754,419,0
9218,114,0.429668,2081.231532,1,427.4325,355.76505,359,0
9219,201,0.012232,4922.456475,1,282.28622,196.92126,252,145
9223,122,0.070069,7898.807087,1,411.09995,290.58423,278,0
9224,221,0.095146,7131.572536,1,316.20187,313.99454,394,0
9225,222,0.153519,7777.208403,1,399.12643,344.8648,311,0
9226,105,0.069344,7150.033855,1,434.29578,336.83484,271,0
9227,213,0.061205,7977.193321,1,540.49304,434.1936,196,0
9228,113,0.109875,689.005176,1,361.75623,316.6694,327,28
9229,203,0.053597,2492.676197,1,363.21735,397.3438,156,96
9232,221,0.053785,8073.650265,1,369.42963,246.49234,237,47
9234,122,0.077649,7874.284475,1,421.9306,276.8485,266,0
9235,231,0.199465,7884.081669,1,399.19824,278.22195,605,0
9237,103,0.01711,5510.988917,1,342.3749,310.18146,331,0
9239,114,0.312302,789.081784,1,429.04697,394.3493,387,5
9240,103,0.330535,5259.470483,1,324.5772,647.98413,333,0
9241,219,0.109997,5701.81605,1,412.16766,492.42255,208,190
9243,203,0.035375,9547.340874,1,496.80936,228.48248,302,0
9244,121,0.011412,4.158003,1,242.06763,294.88678,368,0
9247,221,0.083163,9210.793276,1,368.44345,215.86317,256,0
9248,113,0.1376,6083.070428,1,384.43802,314.23044,341,63
9249,112,0.230266,9412.441341,1,393.69867,344.95825,253,0
9250,228,0.071103,5225.225863,1,374.16827,505.39655,412,0
9251,203,0.107456,5746.050875,1,449.66705,367.32114,244,76
9252,119,0.021182,8026.003149,1,386.22275,322.58127,338,0
9254,119,0.034546,3626.454754,1,404.32672,360.20676,320,0
9255,230,0.093713,9813.737886,1,460.5883,461.91925,279,0
9256,106,0.158852,1354.045555,1,579.8891,186.28244,343,0
9257,215,0.040672,1905.810504,1,386.0002,115.30963,176,4
9258,117,0.114636,6165.675988,1,347.97498,460.16977,431,0
9259,213,0.045056,3201.427349,1,514.86346,396.58405,204,0
9260,223,0.017163,6829.091576,1,401.39893,263.3512,304,0
9261,101,0.30715,2096.994636,1,365.87027,106.03085,335,2
9264,113,0.154639,8282.427936,1,393.48923,329.2255,356,0
9265,208,0.040659,6163.888754,1,230.66826,224.1171,276,0
9266,201,0.014582,452.449184,1,283.6796,259.2646,155,112
9268,122,0.079265,571.901134,1,428.27252,289.3765,272,0
9271,119,0.034898,453.298601,1,390.5516,357.9103,323,14
9272,219,0.03794,1754.362308,1,402.16595,411.49695,270,13
9273,112,0.316591,6177.907892,1,393.2614,326.07843,264,5
9277,117,0.058499,9136.915405,1,399.8032,359.22534,415,28
9279,112,0.271136,8574.022817,1,400.1768,325.16406,269,0
9280,219,0.053288,8282.500583,1,363.7737,467.96756,346,0
9283,114,0.16747,8317.113486,1,421.07974,334.7951,373,54
9284,215,0.036612,5534.506799,1,324.84055,190.20572,186,6
9285,112,0.347126,1573.111388,1,412.07187,334.05188,246,0
9286,100,0.040074,1798.948557,1,304.95776,353.32043,272,11
9287,230,0.091375,4761.005028,1,455.49268,439.80923,234,0
9288,209,0.028976,3029.100189,1,323.08902,168.85985,235,0
9289,209,0.142278,909.213206,1,378.6476,302.90103,221,13
9290,228,0.06904,5270.868579,1,316.2125,498.08078,396,0
9291,116,0.018489,8598.717797,1,472.94843,275.71725,278,20
9292,203,0.106178,3323.819421,1,458.22058,421.7305,239,0
9293,219,0.048563,5074.864098,1,416.3558,417.30252,311,236
9295,105,0.126659,3339.384502,1,608.28174,315.79605,252,11
9296,116,0.124621,3104.535972,1,496.59146,288.9437,263,14
9297,202,0.01495,9653.674601,1,298.31003,292.8069,396,31
9298,122,0.095821,7632.958382,1,438.9691,293.7813,256,4
9299,100,0.061763,2802.284041,1,377.099,307.13303,303,0
9300,210,0.079593,6332.50508,1,434.3313,222.96904,253,4
9301,220,0.060657,7069.454616,1,481.07086,231.81125,322,0
9302,228,0.087418,3685.528712,1,376.72754,504.98193,285,0
9303,112,0.200056,2406.252329,1,377.9879,349.1911,255,0
9304,113,0.093377,9550.558652,1,372.76514,304.88235,361,20
9305,112,0.404756,8976.960242,1,443.0846,331.00955,252,0
9306,233,0.028019,4652.124103,1,449.47137,328.30545,274,0
9307,203,0.082322,2249.228953,1,497.589,310.96387,326,0
9308,112,0.218997,2021.446601,1,366.0818,305.10638,262,13
9309,209,0.036698,7837.799241,1,367.93033,82.15804,214,36
9313,114,0.454559,1994.436792,1,428.24594,300.2139,305,34
9316,208,0.029835,928.067159,1,306.8797,196.99489,222,17
9317,210,0.05311,1299.301776,1,428.83582,188.03621,207,53
9319,210,0.137361,5720.198384,1,441.21893,239.92119,241,0
9320,116,0.132927,1551.141651,1,498.73767,278.17612,252,15
9321,203,0.085728,1523.436318,1,462.58615,343.99002,174,304
9322,100,0.119107,800.678333,1,323.9467,354.76422,251,7
9323,100,0.059157,4690.14346,1,381.50336,363.95157,288,3
9324,101,0.13868,7351.120722,1,302.5005,184.82715,341,0
9325,209,0.131324,2372.091956,1,390.18936,287.21463,222,0
9326,221,0.051162,2388.65589,1,314.18008,245.50615,266,281
9328,230,0.115204,9831.021703,1,452.66226,438.152,322,0
9329,102,0.0986,4060.854676,1,386.76483,501.20398,299,0
9330,105,0.048327,1854.54181,1,412.728,263.95175,246,1
9331,100,0.042482,6495.191028,1,374.34583,332.3701,302,0
9332,233,0.110568,3168.899097,1,556.2462,458.01242,208,8
9333,231,0.088318,7230.1796,1,427.86404,273.99982,613,0
9335,122,0.121727,9843.692834,1,399.58792,313.45676,256,0
9336,209,0.093881,9769.438128,1,416.9424,244.83546,210,23
9337,234,0.083005,4611.249636,1,450.75098,254.13498,237,12
9338,219,0.05471,5352.650266,1,384.90314,427.8316,222,8
9339,119,0.026256,2172.644205,1,399.24265,317.4316,327,0
9342,105,0.07133,2230.296279,1,425.55496,328.24255,245,15
9343,116,0.027736,4845.502041,1,483.9776,277.25552,268,0
9345,213,0.036136,8091.039364,1,477.0612,457.30124,206,33
9347,201,0.016802,1461.017957,1,221.50336,308.348,423,0
9348,210,0.054994,5955.130075,1,416.96548,227.57031,256,0
9350,122,0.183523,9206.385794,1,445.51456,338.78888,234,0
9351,122,0.064912,7338.455792,1,418.2277,296.45697,261,4
9352,215,0.032862,1639.461825,1,354.73004,179.7979,191,5
9354,234,0.138703,6227.385425,1,505.4039,325.9491,233,9
9358,209,0.203732,9627.284927,1,353.256,323.1544,206,2
9359,103,0.019515,4234.020953,1,347.09625,332.2158,303,0
9363,101,0.155236,7563.767433,1,291.0706,72.93724,356,10
9364,105,0.092822,6676.752689,1,378.46725,282.94067,243,0
9365,209,0.034301,1603.070938,1,337.39728,178.23813,216,21
9366,123,0.029877,4312.209025,1,357.95215,366.54782,368,21
9367,233,0.040006,1858.149087,1,472.3197,401.47092,206,0
9368,108,0.039049,8249.231523,1,380.78986,415.52325,352,122
9369,121,0.015089,2835.596225,1,241.75131,277.3296,295,7
9370,209,0.026542,6346.461899,1,310.50583,172.86856,235,0
9371,222,0.134956,2249.965218,1,398.3516,377.73804,259,0
9372,215,0.021841,990.990646,1,345.86844,91.608,192,0
9373,233,0.058877,9287.982023,1,479.07565,480.19788,279,0
9375,234,0.089773,0.852457,1,471.4404,275.3531,232,13
9376,217,0.027546,81.306312,1,337.47018,191.00298,275,7
9377,103,0.022349,1240.214724,1,316.20877,296.2043,339,0
9379,116,0.025051,8852.017003,1,488.2206,273.76993,268,0
9380,213,0.038119,6407.453307,1,515.3361,403.27127,197,0
9384,223,0.007748,5281.280262,1,360.51007,234.08699,251,0
9385,222,0.099654,3933.040099,1,349.41,298.91757,355,0
9386,209,0.068274,8722.213421,1,409.0221,167.77702,211,7
9387,201,0.010463,3872.538977,1,208.95714,266.54977,508,0
9389,231,0.070725,4664.290508,1,395.7666,245.68285,619,0
9390,200,0.132354,2225.711371,1,495.0786,35.94166,257,86
9391,106,0.316892,2334.268158,1,572.8844,341.14752,331,0
9392,200,0.048209,9465.339382,1,372.2226,105.69882,323,0
9396,114,0.423737,5518.779776,1,427.88577,416.9806,359,0
9397,215,0.042638,8073.086902,1,351.99048,243.72702,183,12
9399,208,0.03491,7436.025617,1,432.01038,148.408,182,15
9400,113,0.291634,6564.283324,1,330.28842,380.08545,409,0
9402,115,0.09132,4198.595118,1,482.36972,287.9017,300,4
9404,208,0.058268,145.356508,1,347.24936,156.54347,194,0
9405,203,0.172112,2938.634462,1,466.00726,325.2188,369,0
9407,234,0.09024,7119.120914,1,486.21713,251.33498,233,0
9408,208,0.157555,3957.727209,1,369.6802,381.37125,203,41
9409,202,0.01927,5787.290121,1,359.9201,322.3186,388,0
9410,122,0.122779,2569.549375,1,429.19174,332.92618,263,0
9412,105,0.115556,6722.12269,1,421.21976,346.5333,266,0
9414,115,0.09248,7037.537736,1,468.54004,321.7224,336,0
9415,203,0.137447,9994.694904,1,490.44434,379.11932,165,222
9416,233,0.128979,4909.228925,1,555.5806,459.90503,201,7
9419,117,0.015446,4493.928251,1,248.69106,289.53314,421,11
9420,234,0.119179,9385.152439,1,506.55264,287.31094,244,0
9421,103,0.020568,7090.89824,1,337.30258,350.70212,326,7
9422,119,0.026262,6506.612511,1,378.10165,340.10645,336,105
9424,123,0.009425,6172.138259,1,310.8526,280.43158,422,12
9427,101,0.164938,3172.892995,1,294.37857,101.821396,332,0
9428,205,0.101083,8543.770381,1,328.7727,254.35469,240,0
9430,234,0.160322,4371.292905,1,508.8868,333.55676,239,0
9431,215,0.046435,8960.665626,1,311.1208,238.01384,271,0
9432,203,0.079701,2586.646488,1,491.71548,377.8576,269,0
9433,213,0.050704,3434.978617,1,499.47675,497.99255,197,0
9434,200,0.260438,1630.674485,1,411.93436,379.82996,254,0
9435,210,0.102786,8521.292162,1,410.43243,272.53168,297,0
9436,222,0.047695,1020.316616,1,404.49658,247.52725,142,209
9438,114,0.30343,2421.392298,1,388.01184,286.992,372,29
9440,209,0.215777,8107.894566,1,458.3297,337.22818,205,0
9441,115,0.063963,238.416734,1,454.2318,286.46265,311,0
9443,106,0.333023,9810.918124,1,520.1322,323.2797,387,0
9448,200,0.161485,2301.050459,1,380.50687,99.64827,262,30
9449,201,0.011181,6690.480629,1,228.2916,235.76347,188,103
9450,105,0.171571,2076.276867,1,356.1977,292.963,280,0
9451,234,0.113102,1662.645776,1,470.65274,311.44232,241,0
9452,233,0.053591,8575.159047,1,490.0897,388.2372,215,0
9453,209,0.251846,120.260575,1,498.2001,294.29135,235,0
9454,205,0.124276,8521.318531,1,325.6144,222.6596,242,3
9455,209,0.137134,4189.504508,1,372.56494,283.73773,213,0
9456,215,0.039284,7548.516263,1,316.75296,239.30133,197,0
9457,222,0.266064,7838.634829,1,476.8906,351.8817,324,0
9458,203,0.037975,7308.532816,1,426.69855,263.50998,264,0
9460,105,0.141321,9998.141661,1,412.0884,244.6045,256,0
9462,115,0.138798,6406.773492,1,474.19604,332.20584,343,0
9463,230,0.050973,8639.360563,1,485.1977,277.68436,280,17
9464,115,0.139399,4192.882828,1,446.61365,345.863,358,0
9465,121,0.04724,6538.840907,1,234.21077,425.40762,361,12
9467,105,0.091349,7635.224637,1,395.99142,274.84607,255,7
9468,203,0.064416,7435.71149,1,444.97794,326.30054,274,0
9471,116,0.02449,1431.955413,1,491.9428,239.29146,269,8
9472,108,0.057354,9948.863303,1,394.6637,435.0681,356,90
9475,115,0.046114,4261.724266,1,430.20755,235.33617,376,63
9476,200,0.051141,8575.345539,1,420.3713,173.18173,313,0
9477,106,0.278929,8236.913934,1,524.95154,283.30112,354,51
9479,203,0.290205,1120.662466,1,470.97012,503.66098,271,0
9480,121,0.021495,5903.021251,1,199.31534,359.5797,359,9
9482,103,0.038754,3558.45795,1,328.27405,355.68106,326,0
9483,233,0.051256,1561.72441,1,499.40927,389.85825,200,15
9484,223,0.01464,9094.899098,1,409.8896,221.22604,248,13
9485,202,0.025495,6980.922594,1,339.98666,345.21497,214,167
9486,112,0.271005,9333.432366,1,420.01453,344.457,249,5
9487,114,0.254025,4757.601167,1,412.1424,365.72562,397,0
9488,220,0.069711,6368.666365,1,492.86816,266.60062,321,0
9491,123,0.039026,9478.794491,1,352.90442,388.4651,451,0
9492,205,0.119498,8307.515534,1,348.5511,248.39174,236,0
9493,210,0.104857,7261.666368,1,411.5759,309.1927,245,0
9494,223,0.011711,7161.023303,1,388.31555,280.6901,250,5
9495,221,0.038246,4932.64316,1,280.16943,197.14313,286,54
9496,201,0.006684,4685.693638,1,224.01576,198.49686,248,256
9497,108,0.091686,5953.298051,1,292.21957,481.42197,337,0
9498,113,0.103257,3948.309823,1,328.47,305.60764,336,11
9499,210,0.050567,3028.830565,1,410.98752,183.18036,240,28
9501,228,0.079499,4434.825965,1,381.46335,511.64545,300,22
9503,220,0.039238,834.279825,1,450.268,239.89587,334,13
9504,116,0.122978,8164.505119,1,497.4054,265.64383,264,0
9505,123,0.018467,1864.943655,1,289.11932,343.1994,461,0
9507,230,0.115359,1424.145066,1,468.1456,446.08157,293,8
9510,115,0.053435,2027.936209,1,447.53772,251.43628,302,9
9511,108,0.211958,3046.156536,1,411.3244,292.0986,380,4
9512,220,0.075722,3972.179179,1,479.55994,307.75806,318,0
9513,202,0.051652,5459.908837,1,397.13193,394.06702,152,16
9514,223,0.01028,2722.409938,1,376.11594,228.26602,257,12
9515,201,0.039514,9825.611861,1,316.3239,326.7219,240,67
9516,101,0.092518,8107.956596,1,344.92477,94.98946,380,0
9517,122,0.059634,6767.8784,1,408.81097,274.45538,256,9
9518,222,0.330673,9838.717162,1,427.18192,362.65198,251,89
9519,203,0.034892,9654.161857,1,414.51553,282.78015,221,0
9520,221,0.029938,8875.38893,1,320.47403,108.0832,241,111
9521,228,0.107314,7718.579523,1,396.974,518.41815,301,0
9522,215,0.028126,4434.419386,1,330.64313,121.49679,192,0
9525,234,0.097034,6827.869479,1,454.14072,314.01602,244,0
9526,122,0.091996,8566.128229,1,404.73068,310.8918,271,0
9527,220,0.055417,1399.191539,1,467.14044,259.37677,367,0
9528,205,0.167659,7776.383493,1,345.99002,295.83307,247,0
9530,219,0.055558,6563.949665,1,426.37915,438.171,297,0
9531,203,0.100302,2975.859184,1,482.07977,328.3969,172,46
9532,205,0.097859,3103.704589,1,340.66937,225.39258,224,0
9533,203,0.078513,9817.304505,1,449.90088,318.13376,286,0
9534,116,0.060911,3577.111203,1,499.6292,311.28568,260,9
9535,213,0.042077,465.230998,1,508.01328,422.65146,198,3
9537,122,0.094646,1531.715508,1,434.43033,283.31415,218,16
9540,105,0.097826,1093.103417,1,428.38303,272.1352,230,0
9542,215,0.01975,4918.80817,1,327.4713,105.71474,184,5
9543,203,0.104259,6509.684557,1,511.89005,416.28876,198,64
9545,219,0.217813,4092.236088,1,548.8718,528.9691,294,0
9547,205,0.094353,2853.345688,1,332.73123,240.369,239,0
9549,205,0.069346,5544.154062,1,340.16968,224.87794,241,0
9552,116,0.04321,6091.761192,1,498.4134,293.1598,268,16
9553,116,0.01414,3228.3297,1,479.83386,228.28616,271,2
9554,209,0.067972,7571.334685,1,447.91302,126.351875,197,12
9555,116,0.022558,1758.741863,1,513.22095,228.36684,274,0
9556,100,0.060644,4243.345798,1,379.51398,341.14426,272,5
9557,213,0.020682,129.215613,1,432.17484,422.64297,209,0
9558,122,0.063371,6081.342762,1,417.73297,274.8723,267,1
9561,222,0.114638,1046.231793,1,406.77753,330.93372,165,194
9564,223,0.010519,4305.14396,1,388.5264,226.49158,247,0
9568,213,0.03172,2860.367866,1,481.58432,413.66885,206,0
9569,108,0.098794,408.361555,1,422.01706,512.6757,400,0
9571,215,0.01649,499.467877,1,267.29315,160.4584,212,41
9572,205,0.250254,5124.848064,1,323.55872,274.6097,260,4
9573,101,0.381623,1520.962658,1,412.7429,244.6549,329,6
9574,205,0.1589,6928.995915,1,311.46954,256.22833,264,0
9575,215,0.04985,5994.075379,1,342.40103,222.895,201,0
9578,105,0.267151,1090.421683,1,416.58405,332.7835,256,0
9579,105,0.072328,3045.306657,1,406.53003,272.61902,259,0
9580,119,0.043713,9288.697743,1,437.7378,337.79785,474,0
9582,121,0.018673,5724.213385,1,256.15866,342.317,361,0
9584,105,0.104235,6563.779723,1,337.184,301.26984,242,4
9585,220,0.049258,6957.027115,1,466.4187,210.07753,308,1
9586,215,0.02344,8808.396515,1,350.3901,128.35242,194,7
9587,108,0.070163,3644.903128,1,396.8726,484.19513,357,0
9588,231,0.230826,9658.358314,1,436.3735,277.02182,585,20
9589,234,0.066358,887.09439,1,426.7979,321.8243,238,2
9591,208,0.4795,8364.993414,1,476.1138,226.21518,161,9
9592,209,0.312232,8368.606027,1,369.81982,376.15424,217,27
9594,209,0.259877,9934.690625,1,408.11993,413.07062,214,0
9597,121,0.042405,5169.992711,1,252.30106,415.31857,356,12
9599,103,0.035895,1036.251731,1,402.4788,308.21988,268,11
9601,230,0.160508,5822.477533,1,493.19437,484.41586,331,12
9602,208,0.0452,5824.255281,1,267.57043,128.07214,319,0
9607,117,0.007521,6183.049454,1,190.6881,246.55362,438,0
9610,101,0.160383,4997.550882,1,316.17465,148.58842,382,0
9613,210,0.048745,5080.532958,1,410.08334,221.96027,231,80
9614,123,0.037372,3137.237968,1,356.62088,385.9671,390,77
9616,100,0.029395,6766.542397,1,273.2214,254.66777,292,0
9617,228,0.102203,7656.958737,1,397.13324,548.44586,334,6
9618,123,0.043679,7611.561688,1,361.7887,384.56918,459,0
9619,230,0.065932,7527.099452,1,452.4159,429.43158,315,0
9620,108,0.083494,7729.603892,1,409.53433,476.71143,368,36
9621,220,0.041823,861.715061,1,442.1509,267.4837,301,12
9622,200,0.057154,2873.013541,1,366.12177,31.083805,237,0
9623,108,0.093521,5656.352481,1,328.00217,475.3857,377,20
9624,114,0.418549,3322.357603,1,437.8897,400.11603,307,4
9627,116,0.081099,8433.947438,1,486.7808,291.3989,265,0
9628,103,0.299773,4101.706827,1,332.75186,608.8731,326,0
9629,223,0.009904,5988.746402,1,396.77875,191.50146,255,0
9630,210,0.101683,4373.467515,1,362.8516,152.64775,254,0
9632,121,0.012207,529.74932,1,239.56839,295.49548,339,0
9633,113,0.083435,4927.327887,1,343.57727,275.87665,330,0
9635,201,0.022461,7049.660475,1,264.83533,322.26907,553,0
9637,108,0.081849,3864.237552,1,377.3652,501.30545,328,60
9638,223,0.01022,1547.846289,1,399.7104,188.07307,249,0
9639,104,0.170944,6740.817709,1,461.45868,371.60986,268,54
9640,202,0.008545,8058.936238,1,257.50528,258.93536,298,0
9643,220,0.06913,766.35099,1,490.9977,288.60696,317,13
9646,210,0.070084,9185.719477,1,402.41708,242.90134,248,52
9649,114,0.156542,7151.765436,1,420.88452,377.873,342,17
9650,201,0.023045,3735.722225,1,270.21732,295.343,476,0
9652,208,0.166352,867.245462,1,317.84595,266.64288,257,0
9653,100,0.106419,7754.229202,1,333.71408,350.47192,287,0
9656,201,0.028759,8658.331974,1,383.26962,217.136,235,110
9657,121,0.029787,8008.487083,1,242.96042,350.39478,301,21
9658,101,0.302792,8578.862277,1,342.7769,155.33955,346,0
9659,230,0.072336,2906.035575,1,475.0052,457.76837,326,0
9660,221,0.070157,7104.555822,1,388.57,195.89342,243,119
9661,112,0.231049,8400.969028,1,375.89713,281.65274,251,0
9662,230,0.117189,4324.284844,1,475.97168,460.9512,280,7
9663,210,0.094051,2965.601695,1,418.13037,296.8734,243,12
9664,230,0.132674,1611.652627,1,494.2549,473.71844,296,6
9665,100,0.016538,3341.856163,1,239.1466,221.62788,306,0
9666,115,0.092343,7516.7107,1,468.6316,320.68463,321,36
9670,101,0.051782,6295.919666,1,268.20016,132.89165,327,0
9671,208,0.066658,5793.767632,1,333.25476,227.72783,299,0
9672,222,0.364356,9952.398799,1,421.396,370.33142,294,0
9674,223,0.018385,8508.214146,1,445.02652,236.76892,257,0
9677,205,0.177151,4697.550275,1,294.77567,254.29189,270,0
9678,228,0.124303,9312.81723,1,417.568,523.9211,313,0
9680,205,0.13887,7970.441324,1,318.69647,252.7183,265,3
9681,100,0.038715,3177.168149,1,341.498,329.91956,277,5
9685,100,0.0344,3778.178354,1,299.3818,270.3901,286,0
9687,215,0.02987,1706.380849,1,337.6144,130.1679,187,4
9691,222,0.225862,3812.262947,1,447.91953,366.89957,296,0
9695,233,0.071467,682.207766,1,520.7648,379.62546,209,0
9696,208,0.071344,9018.358601,1,297.52164,235.22096,301,0
9697,213,0.051453,3415.541201,1,528.079,402.92923,206,0
9698,205,0.205465,8501.194548,1,326.60092,295.58917,240,0
9701,112,0.285931,4647.001743,1,363.3951,335.45392,265,0
9702,108,0.066198,3627.853022,1,370.1676,360.8926,378,0
9703,202,0.022139,750.423677,1,299.5364,313.37216,376,4
9704,223,0.009652,2882.874086,1,367.86423,259.9496,251,5
9705,210,0.037115,6250.300545,1,406.9901,106.7862,309,0
9709,222,0.08567,890.609187,1,291.37076,382.82977,315,0
9710,220,0.033923,3563.448041,1,427.86868,222.81816,329,0
9711,121,0.011483,7788.008707,1,195.36618,316.19,381,0
9712,213,0.044241,2170.476243,1,521.6671,424.1542,197,0
9713,101,0.041196,4674.12781,1,319.6758,-9.675844,349,0
9715,208,0.351816,445.845911,1,426.56448,350.43848,193,1
9719,213,0.054908,9720.679304,1,515.8697,405.67566,199,7
9720,112,0.207886,5819.240229,1,425.1184,232.10342,248,0
9722,212,0.257283,6827.715201,1,295.1178,342.0167,264,0
9723,203,0.018645,7607.265558,1,430.1307,168.78537,281,0
9724,113,0.075445,7772.234408,1,263.32812,261.66116,428,0
9726,228,0.164674,3542.446749,1,438.70276,562.0235,287,8
9728,209,0.657029,4352.381071,1,537.1876,419.53143,225,0
9730,220,0.056126,1678.317327,1,470.93723,288.33932,307,22
9731,205,0.152549,3020.66986,1,350.82394,296.18625,244,0
9732,213,0.06002,1858.140917,1,526.15894,409.7136,191,22
9736,106,0.254736,8825.888267,1,543.11285,271.09177,447,0
9737,116,0.027435,9680.947406,1,468.32437,307.9412,270,11
9738,201,0.021629,1623.157826,1,292.1179,268.4216,230,32
9739,215,0.037707,6822.761515,1,332.99704,224.4163,192,0
9740,101,0.120905,728.377896,1,407.9723,164.97899,324,0
9741,220,0.04662,4959.022701,1,456.8147,260.88574,350,0
9743,209,0.067075,6259.883799,1,384.8491,218.0344,234,50
9744,112,0.24168,7588.175295,1,400.51624,299.23117,248,9
9745,106,0.342856,4963.76009,1,506.74615,341.74094,416,0
9747,119,0.042317,8814.219046,1,427.62866,359.62338,463,0
9749,100,0.044293,9485.254908,1,309.7709,283.1808,280,0
9752,220,0.058102,8150.420363,1,463.88046,236.28967,326,0
9753,113,0.166161,9864.283866,1,408.3724,329.14783,337,90
9754,114,0.121299,392.8724,1,314.6874,391.82117,441,0
9755,208,0.258546,8163.324596,1,369.033,272.45645,279,0
9756,234,0.089856,5206.42218,1,465.05243,275.8246,247,0
9757,108,0.055891,1883.652632,1,410.0184,422.67108,455,0
